Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
,8102 BOCA GRANDE AVE,"$261,308.38","$151,754.00","$144,800.00",2025 CA 001604 NC,0995191621,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 001604 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0995191621
,5270 CITADEL RD,"$281,971.09","$204,027.00",Hidden,2019 CA 003060 NC,0472030098,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2019 CA 003060 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0472030098
,5690 TEAHOUSE RD,"$17,050.89","$29,285.00","$17,481.92",2025 CC 005243 SC,0473011236,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CC 005243 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/0473011236
,1891 ENGLEWOOD RD 147,"$12,468.50","$34,980.00","$12,468.50",2025 CC 005679 SC,0485101147,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CC 005679 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/0485101147
,5241 MAHOGANY RUN AVE 414 BLD,"$26,869.07","$120,762.00","$26,869.07",2025 CA 004647 NC,0267101040,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 004647 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0267101040
,151 BOWDOIN RD,"$212,489.30","$172,100.00","$212,489.30",2024 CA 000031 NC,0461130078,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024 CA 000031 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0461130078
,,"$238,996.77",$0.00,"$238,996.77",2025 CA 001336 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 001336 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
,20217 LAGENTE CIR,"$384,699.42","$248,300.00","$384,699.42",2025 CA 002126 NC,0778020430,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 002126 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0778020430
,2249 WOODMERE RD,"$437,009.85","$97,467.00","$437,009.85",2025 CA 001834 NC,0450100036,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 001834 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0450100036
,7530 LAMPLIGHTER AVE,"$332,980.61","$66,987.00","$332,980.61",2024 CA 000968 NC,0973172728,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024 CA 000968 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0973172728
,3328 NEKOOSA ST,"$161,447.84","$124,386.00","$161,447.84",2025 CA 003737 NC,0993263605,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 003737 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0993263605
